studyName,Event,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Julian day",Station,"Irradiance (%)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Nitrite and Nitrate (µmol/L)",Notes
PAL1112,279,"2012-03-19 00:00:00",-64.7795,-64.0725,79,B,-999,10,0.9723661485319516,58.85276073619632,-999,-999,-999,24.57558544,
PAL1112,279,"2012-03-19 00:00:00",-64.7795,-64.0725,79,B,-999,20,1.0397236614853196,59.77300613496933,-999,-999,-999,25.54298896,
PAL1112,279,"2012-03-19 00:00:00",-64.7795,-64.0725,79,B,-999,30,1.3212435233160622,65.90797546012271,-999,-999,-999,28.76339264,
PAL1112,279,"2012-03-19 00:00:00",-64.7795,-64.0725,79,B,-999,40,1.561312607944732,71.73619631901842,-999,-999,-999,31.32007744,
PAL1112,279,"2012-03-19 00:00:00",-64.7795,-64.0725,79,B,-999,50,1.4214162348877375,72.65644171779141,-999,-999,-999,30.28911296,
PAL1213,17,"2012-10-31 11:00:00",-64.7795,-64.0725,305,B,-999,0,1.518,63.014,-999,-999,-999,28.786,
PAL1213,17,"2012-10-31 11:00:00",-64.7795,-64.0725,305,B,-999,5,1.02,67.746,-999,-999,-999,28.371,
PAL1213,17,"2012-10-31 11:00:00",-64.7795,-64.0725,305,B,-999,10,2.013,65.674,-999,-999,-999,29.192,
PAL1213,17,"2012-10-31 11:00:00",-64.7795,-64.0725,305,B,-999,20,1.595,64.0815,-999,-999,-999,29.767,
PAL1213,17,"2012-10-31 11:00:00",-64.7795,-64.0725,305,B,-999,30,1.26,66.897,-999,-999,-999,29.49,
PAL1213,17,"2012-10-31 11:00:00",-64.7795,-64.0725,305,B,-999,40,1.6,70.545,-999,-999,-999,29.445,
PAL1213,26,"2012-11-07 11:00:00",-64.8138333,-64.04166667,312,B,-999,0,1.807,65.12,-999,-999,-999,26.478,
PAL1213,26,"2012-11-07 11:00:00",-64.7795,-64.0725,312,B,-999,5,1.817,67.242,-999,-999,-999,27.11,
PAL1213,26,"2012-11-07 11:00:00",-64.7795,-64.0725,312,B,-999,10,1.808,62.55,-999,-999,-999,27.027,
PAL1213,26,"2012-11-07 11:00:00",-64.7795,-64.0725,312,B,-999,20,2.002,66.896,-999,-999,-999,29.768,
PAL1213,26,"2012-11-07 11:00:00",-64.7795,-64.0725,312,B,-999,30,2.158,69.846,-999,-999,-999,31.154,
PAL1213,26,"2012-11-07 11:00:00",-64.7795,-64.0725,312,B,-999,40,2.15,71.054,-999,-999,-999,32.921,
PAL1213,26,"2012-11-07 11:00:00",-64.7795,-64.0725,312,B,-999,50,2.203,66.964,-999,-999,-999,31.655,
PAL1213,39,"2012-11-10 12:00:00",-64.8138333,-64.04166667,315,B,-999,0,1.566,63.793,-999,-999,-999,24.203,
PAL1213,39,"2012-11-10 12:00:00",-64.7795,-64.0725,315,B,-999,5,1.36,64.722,-999,-999,-999,24.295,
PAL1213,39,"2012-11-10 12:00:00",-64.7795,-64.0725,315,B,-999,10,0.66,64.283,-999,-999,-999,26.417,
PAL1213,39,"2012-11-10 12:00:00",-64.7795,-64.0725,315,B,-999,20,0.72,62.002,-999,-999,-999,27.465,
PAL1213,39,"2012-11-10 12:00:00",-64.7795,-64.0725,315,B,-999,30,1.828,65.407,-999,-999,-999,27.406,
PAL1213,39,"2012-11-10 12:00:00",-64.7795,-64.0725,315,B,-999,40,1.06,67.973,-999,-999,-999,26.534,
PAL1213,39,"2012-11-10 12:00:00",-64.7795,-64.0725,315,B,-999,50,2.013,68.212,-999,-999,-999,28.934,
PAL1213,48,"2012-11-14 12:30:00",-64.8138333,-64.04166667,319,B,-999,0,1.789,63.224,-999,-999,-999,26.326,
PAL1213,48,"2012-11-14 12:30:00",-64.7795,-64.0725,319,B,-999,5,0.66,62.842,-999,-999,-999,25.789,
PAL1213,48,"2012-11-14 12:30:00",-64.7795,-64.0725,319,B,-999,10,1.753,61.0445,-999,-999,-999,26.707,
PAL1213,48,"2012-11-14 12:30:00",-64.7795,-64.0725,319,B,-999,20,0.94,61.309,-999,-999,-999,27.073,
PAL1213,48,"2012-11-14 12:30:00",-64.7795,-64.0725,319,B,-999,30,0.88,63.277,-999,-999,-999,26.82,
PAL1213,48,"2012-11-14 12:30:00",-64.7795,-64.0725,319,B,-999,40,1.824,62.523,-999,-999,-999,26.649,
PAL1213,48,"2012-11-14 12:30:00",-64.7795,-64.0725,319,B,-999,50,1.1135,61.1595,-999,-999,-999,27.085,
PAL1213,56,"2012-11-16 12:10:00",-64.8138333,-64.04166667,321,B,-999,0,1.0705,60.594,-999,-999,-999,27.716,
PAL1213,56,"2012-11-16 12:10:00",-64.7795,-64.0725,321,B,-999,5,1.747,66.303,-999,-999,-999,24.918,
PAL1213,56,"2012-11-16 12:10:00",-64.7795,-64.0725,321,B,-999,10,1.88,61.834500000000006,-999,-999,-999,28.36,
PAL1213,56,"2012-11-16 12:10:00",-64.7795,-64.0725,321,B,-999,20,1.734,64.955,-999,-999,-999,25.902,
PAL1213,56,"2012-11-16 12:10:00",-64.7795,-64.0725,321,B,-999,30,1.855,65.433,-999,-999,-999,27.33,
PAL1213,56,"2012-11-16 12:10:00",-64.7795,-64.0725,321,B,-999,40,1.932,66.235,-999,-999,-999,28.341,
PAL1213,56,"2012-11-16 12:10:00",-64.7795,-64.0725,321,B,-999,50,1.879,67.954,-999,-999,-999,27.3915,
PAL1213,65,"2012-11-19 11:30:00",-64.8138333,-64.04166667,324,B,-999,0,0.74,63.895,-999,-999,-999,23.691,
PAL1213,65,"2012-11-19 11:30:00",-64.7795,-64.0725,324,B,-999,5,1.529,64.85,-999,-999,-999,22.489,
PAL1213,65,"2012-11-19 11:30:00",-64.7795,-64.0725,324,B,-999,10,1.504,58.1,-999,-999,-999,22.71,
PAL1213,65,"2012-11-19 11:30:00",-64.7795,-64.0725,324,B,-999,20,0.92,64.593,-999,-999,-999,25.858,
PAL1213,65,"2012-11-19 11:30:00",-64.7795,-64.0725,324,B,-999,30,1.117,64.029,-999,-999,-999,17.45,
PAL1213,65,"2012-11-19 11:30:00",-64.7795,-64.0725,324,B,-999,40,1.949,65.538,-999,-999,-999,27.722,
PAL1213,65,"2012-11-19 11:30:00",-64.7795,-64.0725,324,B,-999,50,1.98,63.889,-999,-999,-999,29.181,
PAL1213,78,"2012-11-22 11:15:00",-64.8138333,-64.04166667,327,B,-999,0,1.331,62.434,-999,-999,-999,19.705,
PAL1213,78,"2012-11-22 11:15:00",-64.7795,-64.0725,327,B,-999,5,1.404,61.709,-999,-999,-999,20.39,
PAL1213,78,"2012-11-22 11:15:00",-64.7795,-64.0725,327,B,-999,10,-999,-999,-999,-999,-999,-999,
PAL1213,78,"2012-11-22 11:15:00",-64.7795,-64.0725,327,B,-999,20,2.011,64.647,-999,-999,-999,28.877,
PAL1213,78,"2012-11-22 11:15:00",-64.7795,-64.0725,327,B,-999,30,2.033,62.776,-999,-999,-999,29.94,
PAL1213,78,"2012-11-22 11:15:00",-64.7795,-64.0725,327,B,-999,40,2.076,66.37,-999,-999,-999,29.098,
PAL1213,78,"2012-11-22 11:15:00",-64.7795,-64.0725,327,B,-999,50,2.06,68.082,-999,-999,-999,28.77,
PAL1213,92,"2012-11-27 10:30:00",-64.8138333,-64.04166667,332,B,-999,0,0.261,50.267,-999,-999,-999,1.258,
PAL1213,92,"2012-11-27 10:30:00",-64.7795,-64.0725,332,B,-999,5,0.388,51.449,-999,-999,-999,3.932,
PAL1213,92,"2012-11-27 10:30:00",-64.7795,-64.0725,332,B,-999,10,-999,56.31,-999,-999,-999,7.5585,
PAL1213,92,"2012-11-27 10:30:00",-64.7795,-64.0725,332,B,-999,20,1.15,57.598,-999,-999,-999,19.096,
PAL1213,92,"2012-11-27 10:30:00",-64.7795,-64.0725,332,B,-999,30,1.16,66.223,-999,-999,-999,25.82,
PAL1213,92,"2012-11-27 10:30:00",-64.7795,-64.0725,332,B,-999,40,2.189,62.293,-999,-999,-999,31.216,
PAL1213,92,"2012-11-27 10:30:00",-64.7795,-64.0725,332,B,-999,50,2.108,67.371,-999,-999,-999,29.147,
PAL1213,103,"2012-11-30 10:10:00",-64.8138333,-64.04166667,335,B,-999,0,0.116,48.348,-999,-999,-999,-0.112,
PAL1213,103,"2012-11-30 10:10:00",-64.7795,-64.0725,335,B,-999,5,0.141,49.394,-999,-999,-999,0.41,
PAL1213,103,"2012-11-30 10:10:00",-64.7795,-64.0725,335,B,-999,10,0.04,50.481,-999,-999,-999,13.519,
PAL1213,103,"2012-11-30 10:10:00",-64.7795,-64.0725,335,B,-999,20,0.16,57.846,-999,-999,-999,18.977,
PAL1213,103,"2012-11-30 10:10:00",-64.7795,-64.0725,335,B,-999,30,0.58,59.767,-999,-999,-999,27.605,
PAL1213,103,"2012-11-30 10:10:00",-64.7795,-64.0725,335,B,-999,40,1.829,65.779,-999,-999,-999,26.804,
PAL1213,103,"2012-11-30 10:10:00",-64.7795,-64.0725,335,B,-999,50,1.24,67.072,-999,-999,-999,25.273,
PAL1213,114,"2012-12-04 10:45:00",-64.8138333,-64.04166667,339,B,-999,0,0.12,51.792,-999,-999,-999,2.476,
PAL1213,114,"2012-12-04 10:45:00",-64.7795,-64.0725,339,B,-999,5,1.049,55.512,-999,-999,-999,15.7,
PAL1213,114,"2012-12-04 10:45:00",-64.7795,-64.0725,339,B,-999,10,0.903,56.809,-999,-999,-999,18.364,
PAL1213,114,"2012-12-04 10:45:00",-64.7795,-64.0725,339,B,-999,20,1.635,64.782,-999,-999,-999,23.7375,
PAL1213,114,"2012-12-04 10:45:00",-64.7795,-64.0725,339,B,-999,30,1.3,67.65,-999,-999,-999,29.015,
PAL1213,114,"2012-12-04 10:45:00",-64.7795,-64.0725,339,B,-999,40,2.068,67.567,-999,-999,-999,28.172,
PAL1213,114,"2012-12-04 10:45:00",-64.7795,-64.0725,339,B,-999,50,1.4345,64.9905,-999,-999,-999,2.448,"Flag; NO2+NO3"
PAL1213,123,"2012-12-07 10:30:00",-64.8138333,-64.04166667,342,B,-999,0,0.327,53.636,-999,-999,-999,3.148,
PAL1213,123,"2012-12-07 10:30:00",-64.7795,-64.0725,342,B,-999,5,0.539,53.043,-999,-999,-999,5.986,
PAL1213,123,"2012-12-07 10:30:00",-64.7795,-64.0725,342,B,-999,10,0.834,55.545,-999,-999,-999,12.718,
PAL1213,123,"2012-12-07 10:30:00",-64.7795,-64.0725,342,B,-999,20,1.985,66.784,-999,-999,-999,27.775,
PAL1213,123,"2012-12-07 10:30:00",-64.7795,-64.0725,342,B,-999,30,2.081,68.977,-999,-999,-999,29.804,
PAL1213,123,"2012-12-07 10:30:00",-64.7795,-64.0725,342,B,-999,40,1.65,69.4,-999,-999,-999,29.187,
PAL1213,123,"2012-12-07 10:30:00",-64.7795,-64.0725,342,B,-999,50,1.651,71.247,-999,-999,-999,29.454,
PAL1213,129,"2012-12-10 10:10:00",-64.8138333,-64.04166667,345,B,-999,0,0.125,45.891,-999,-999,-999,-0.145,
PAL1213,129,"2012-12-10 10:10:00",-64.7795,-64.0725,345,B,-999,5,0.16,47.9265,-999,-999,-999,1.525,
PAL1213,129,"2012-12-10 10:10:00",-64.7795,-64.0725,345,B,-999,10,0.06,50.795,-999,-999,-999,3.705,
PAL1213,129,"2012-12-10 10:10:00",-64.7795,-64.0725,345,B,-999,20,1.776,62.513,-999,-999,-999,26.187,
PAL1213,129,"2012-12-10 10:10:00",-64.7795,-64.0725,345,B,-999,30,1.956,69.404,-999,-999,-999,27.0155,
PAL1213,129,"2012-12-10 10:10:00",-64.7795,-64.0725,345,B,-999,40,2.11,67.493,-999,-999,-999,29.621,
PAL1213,129,"2012-12-10 10:10:00",-64.7795,-64.0725,345,B,-999,50,2.171,69.55850000000001,-999,-999,-999,32.088,
PAL1213,140,"2012-12-13 10:10:00",-64.8138333,-64.04166667,348,B,-999,0,0.449,50.2625,-999,-999,-999,5.269,
PAL1213,140,"2012-12-13 10:10:00",-64.7795,-64.0725,348,B,-999,5,0.06,55.556,-999,-999,-999,8.48,
PAL1213,140,"2012-12-13 10:10:00",-64.7795,-64.0725,348,B,-999,10,1.347,59.819,-999,-999,-999,15.65,
PAL1213,140,"2012-12-13 10:10:00",-64.7795,-64.0725,348,B,-999,20,1.823,62.7755,-999,-999,-999,24.086,
PAL1213,140,"2012-12-13 10:10:00",-64.7795,-64.0725,348,B,-999,30,2.004,63.2535,-999,-999,-999,27.057,
PAL1213,140,"2012-12-13 10:10:00",-64.7795,-64.0725,348,B,-999,40,2.091,69.128,-999,-999,-999,28.647,
PAL1213,140,"2012-12-13 10:10:00",-64.7795,-64.0725,348,B,-999,50,2.319,67.649,-999,-999,-999,36.151,
PAL1213,148,"2012-12-17 10:40:00",-64.8138333,-64.04166667,352,B,-999,0,1.571,61.81,-999,-999,-999,19.082,
PAL1213,148,"2012-12-17 10:40:00",-64.7795,-64.0725,352,B,-999,5,1.709,60.124,-999,-999,-999,21.634,
PAL1213,148,"2012-12-17 10:40:00",-64.7795,-64.0725,352,B,-999,10,1.666,58.525,-999,-999,-999,21.509,
PAL1213,148,"2012-12-17 10:40:00",-64.7795,-64.0725,352,B,-999,20,1.803,59.921,-999,-999,-999,23.556,
PAL1213,148,"2012-12-17 10:40:00",-64.7795,-64.0725,352,B,-999,30,2.008,62.698,-999,-999,-999,26.94,
PAL1213,148,"2012-12-17 10:40:00",-64.7795,-64.0725,352,B,-999,40,2.105,67.2005,-999,-999,-999,27.885,
PAL1213,148,"2012-12-17 10:40:00",-64.7795,-64.0725,352,B,-999,50,2.019,63.939,-999,-999,-999,28.187,
PAL1213,160,"2012-12-20 11:40:00",-64.8138333,-64.04166667,355,B,-999,0,1.556,56.761,-999,-999,-999,18.45,
PAL1213,160,"2012-12-20 11:40:00",-64.7795,-64.0725,355,B,-999,5,1.305,59.079,-999,-999,-999,20.191,
PAL1213,160,"2012-12-20 11:40:00",-64.7795,-64.0725,355,B,-999,10,1.846,63.638,-999,-999,-999,23.526,
PAL1213,160,"2012-12-20 11:40:00",-64.7795,-64.0725,355,B,-999,20,2.013,66.48,-999,-999,-999,26.494,
PAL1213,160,"2012-12-20 11:40:00",-64.7795,-64.0725,355,B,-999,30,2.052,66.833,-999,-999,-999,27.822,
PAL1213,160,"2012-12-20 11:40:00",-64.7795,-64.0725,355,B,-999,40,2.093,69.222,-999,-999,-999,28.458,
PAL1213,160,"2012-12-20 11:40:00",-64.7795,-64.0725,355,B,-999,50,1.36,66.454,-999,-999,-999,27.003,
PAL1213,170,"2012-12-23 09:45:00",-64.8138333,-64.04166667,358,B,-999,0,1.613,59.406,-999,-999,-999,18.479,
PAL1213,170,"2012-12-23 09:45:00",-64.7795,-64.0725,358,B,-999,5,0.72,61.009,-999,-999,-999,19.931,
PAL1213,170,"2012-12-23 09:45:00",-64.7795,-64.0725,358,B,-999,10,1.841,62.569,-999,-999,-999,24.629,
PAL1213,170,"2012-12-23 09:45:00",-64.7795,-64.0725,358,B,-999,20,1.964,64.77000000000001,-999,-999,-999,26.41,
PAL1213,170,"2012-12-23 09:45:00",-64.7795,-64.0725,358,B,-999,30,2.035,66.998,-999,-999,-999,28.119,
PAL1213,170,"2012-12-23 09:45:00",-64.7795,-64.0725,358,B,-999,40,2.188,68.861,-999,-999,-999,29.721,
PAL1213,170,"2012-12-23 09:45:00",-64.7795,-64.0725,358,B,-999,50,2.155,67.817,-999,-999,-999,28.97,
PAL1213,171,"2012-12-27 09:30:00",-64.8138333,-64.04166667,362,B,-999,0,1.725,57.849,-999,-999,-999,20.709,
PAL1213,171,"2012-12-27 09:30:00",-64.7795,-64.0725,362,B,-999,5,1.72,63.904,-999,-999,-999,22.1905,
PAL1213,171,"2012-12-27 09:30:00",-64.7795,-64.0725,362,B,-999,10,1.507,64.93,-999,-999,-999,23.692500000000003,
PAL1213,171,"2012-12-27 09:30:00",-64.7795,-64.0725,362,B,-999,20,2.019,67.156,-999,-999,-999,27.527,
PAL1213,171,"2012-12-27 09:30:00",-64.7795,-64.0725,362,B,-999,30,2.051,66.438,-999,-999,-999,29.882,
PAL1213,171,"2012-12-27 09:30:00",-64.7795,-64.0725,362,B,-999,40,2.192,70.156,-999,-999,-999,29.43,
PAL1213,171,"2012-12-27 09:30:00",-64.7795,-64.0725,362,B,-999,50,2.215,67.158,-999,-999,-999,29.324,
PAL1213,191,"2012-12-31 12:00:00",-64.8138333,-64.04166667,366,B,-999,0,1.553,59.265,-999,-999,-999,19.564,
PAL1213,191,"2012-12-31 12:00:00",-64.7795,-64.0725,366,B,-999,5,1.3115,58.876,-999,-999,-999,28.043,
PAL1213,191,"2012-12-31 12:00:00",-64.7795,-64.0725,366,B,-999,10,1.777,60.168,-999,-999,-999,22.906,
PAL1213,191,"2012-12-31 12:00:00",-64.7795,-64.0725,366,B,-999,20,1.848,65.091,-999,-999,-999,25.09,
PAL1213,191,"2012-12-31 12:00:00",-64.7795,-64.0725,366,B,-999,30,2.069,66.028,-999,-999,-999,28.773,
PAL1213,191,"2012-12-31 12:00:00",-64.7795,-64.0725,366,B,-999,40,1.34,69.538,-999,-999,-999,21.366,
PAL1213,191,"2012-12-31 12:00:00",-64.7795,-64.0725,366,B,-999,50,2.142,66.807,-999,-999,-999,30.02,
PAL1213,197,"2013-01-02 10:40:00",-64.8138333,-64.04166667,367,B,-999,0,1.757,57.2185,-999,-999,-999,25.286,
PAL1213,197,"2013-01-02 10:40:00",-64.7795,-64.0725,367,B,-999,5,1.542,58.421,-999,-999,-999,18.967,
PAL1213,197,"2013-01-02 10:40:00",-64.7795,-64.0725,367,B,-999,10,1.638,60.1145,-999,-999,-999,21.438,
PAL1213,197,"2013-01-02 10:40:00",-64.7795,-64.0725,367,B,-999,20,1.2895,66.075,-999,-999,-999,27.818,
PAL1213,197,"2013-01-02 10:40:00",-64.7795,-64.0725,367,B,-999,30,1.5,68.601,-999,-999,-999,19.115,
PAL1213,197,"2013-01-02 10:40:00",-64.7795,-64.0725,367,B,-999,40,2.121,67.374,-999,-999,-999,29.323,
PAL1213,197,"2013-01-02 10:40:00",-64.7795,-64.0725,367,B,-999,50,2.221,68.75399999999999,-999,-999,-999,29.719,
PAL1213,202,"2013-01-08 09:00:00",-64.8138333,-64.04166667,373,B,-999,0,1.709,62.805,-999,-999,-999,23.585,
PAL1213,202,"2013-01-08 09:00:00",-64.7795,-64.0725,373,B,-999,5,1.737,62.3755,-999,-999,-999,23.811,
PAL1213,202,"2013-01-08 09:00:00",-64.7795,-64.0725,373,B,-999,10,1.774,62.8055,-999,-999,-999,24.242,
PAL1213,202,"2013-01-08 09:00:00",-64.7795,-64.0725,373,B,-999,20,2.055,67.928,-999,-999,-999,27.992,
PAL1213,202,"2013-01-08 09:00:00",-64.7795,-64.0725,373,B,-999,30,1.756,70.786,-999,-999,-999,26.509,
PAL1213,202,"2013-01-08 09:00:00",-64.7795,-64.0725,373,B,-999,40,2.049,70.62049999999999,-999,-999,-999,28.0965,
PAL1213,202,"2013-01-08 09:00:00",-64.7795,-64.0725,373,B,-999,50,2.047,65.441,-999,-999,-999,28.301,
PAL1213,213,"2013-01-11 09:40:00",-64.8138333,-64.04166667,376,B,-999,0,1.49,61.636,-999,-999,-999,20.163,
PAL1213,213,"2013-01-11 09:40:00",-64.7795,-64.0725,376,B,-999,5,1.319,58.437,-999,-999,-999,25.876,
PAL1213,213,"2013-01-11 09:40:00",-64.7795,-64.0725,376,B,-999,10,1.485,56.078500000000005,-999,-999,-999,20.667,
PAL1213,213,"2013-01-11 09:40:00",-64.7795,-64.0725,376,B,-999,20,1.572,57.773,-999,-999,-999,21.225,
PAL1213,213,"2013-01-11 09:40:00",-64.7795,-64.0725,376,B,-999,30,1.791,61.6645,-999,-999,-999,23.527,
PAL1213,213,"2013-01-11 09:40:00",-64.7795,-64.0725,376,B,-999,40,2.198,63.00450000000001,-999,-999,-999,30.315,
PAL1213,213,"2013-01-11 09:40:00",-64.7795,-64.0725,376,B,-999,50,2.002,67.192,-999,-999,-999,26.939,
PAL1213,221,"2013-01-14 11:45:00",-64.8138333,-64.04166667,379,B,-999,0,1.415,59.101,-999,-999,-999,18.876,
PAL1213,221,"2013-01-14 11:45:00",-64.7795,-64.0725,379,B,-999,5,1.462,57.919,-999,-999,-999,19.719,
PAL1213,221,"2013-01-14 11:45:00",-64.7795,-64.0725,379,B,-999,10,1.15,57.374,-999,-999,-999,26.829,
PAL1213,221,"2013-01-14 11:45:00",-64.7795,-64.0725,379,B,-999,20,1.834,64.509,-999,-999,-999,24.172,
PAL1213,221,"2013-01-14 11:45:00",-64.7795,-64.0725,379,B,-999,30,1.861,66.6755,-999,-999,-999,27.103,
PAL1213,221,"2013-01-14 11:45:00",-64.7795,-64.0725,379,B,-999,40,1.972,65.291,-999,-999,-999,27.946,
PAL1213,221,"2013-01-14 11:45:00",-64.7795,-64.0725,379,B,-999,50,2.067,68.642,-999,-999,-999,28.106,
PAL1213,227,"2013-01-17 09:30:00",-64.8138333,-64.04166667,382,B,-999,0,1.498,60.312,-999,-999,-999,19.67,
PAL1213,227,"2013-01-17 09:30:00",-64.7795,-64.0725,382,B,-999,5,1.663,64.068,-999,-999,-999,21.542,
PAL1213,227,"2013-01-17 09:30:00",-64.7795,-64.0725,382,B,-999,10,1.739,61.1075,-999,-999,-999,24.099,
PAL1213,227,"2013-01-17 09:30:00",-64.7795,-64.0725,382,B,-999,20,2.178,68.804,-999,-999,-999,30.23,
PAL1213,227,"2013-01-17 09:30:00",-64.7795,-64.0725,382,B,-999,30,2.264,65.47800000000001,-999,-999,-999,28.548,
PAL1213,227,"2013-01-17 09:30:00",-64.7795,-64.0725,382,B,-999,40,2.243,70.92750000000001,-999,-999,-999,31.385,
PAL1213,227,"2013-01-17 09:30:00",-64.7795,-64.0725,382,B,-999,50,2.162,69.56,-999,-999,-999,29.8,
PAL1213,232,"2013-01-21 10:30:00",-64.7795,-64.0725,386,B,-999,50,2.024,68.192,-999,-999,-999,27.109,
PAL1213,235,"2013-01-21 10:30:00",-64.8138333,-64.04166667,386,B,-999,0,1.64,59.403,-999,-999,-999,21.974,
PAL1213,235,"2013-01-21 10:30:00",-64.7795,-64.0725,386,B,-999,5,1.446,61.992,-999,-999,-999,21.4705,
PAL1213,235,"2013-01-21 10:30:00",-64.7795,-64.0725,386,B,-999,10,1.718,60.363,-999,-999,-999,23.163,
PAL1213,235,"2013-01-21 10:30:00",-64.7795,-64.0725,386,B,-999,20,1.766,58.95,-999,-999,-999,24.273,
PAL1213,235,"2013-01-21 10:30:00",-64.7795,-64.0725,386,B,-999,30,1.765,63.111,-999,-999,-999,23.902,
PAL1213,235,"2013-01-21 10:30:00",-64.7795,-64.0725,386,B,-999,40,1.1035,65.53,-999,-999,-999,21.115,
PAL1213,243,"2013-01-24 10:00:00",-64.8138333,-64.04166667,389,B,-999,0,1.479,58.544,-999,-999,-999,20.121,
PAL1213,243,"2013-01-24 10:00:00",-64.7795,-64.0725,389,B,-999,5,1.547,59.611,-999,-999,-999,20.906,
PAL1213,243,"2013-01-24 10:00:00",-64.7795,-64.0725,389,B,-999,10,1.561,61.682,-999,-999,-999,20.434,
PAL1213,243,"2013-01-24 10:00:00",-64.7795,-64.0725,389,B,-999,20,1.691,61.558,-999,-999,-999,23.117,
PAL1213,243,"2013-01-24 10:00:00",-64.7795,-64.0725,389,B,-999,30,1.788,62.216,-999,-999,-999,24.142,
PAL1213,243,"2013-01-24 10:00:00",-64.7795,-64.0725,389,B,-999,40,2.031,65.523,-999,-999,-999,27.874,
PAL1213,243,"2013-01-24 10:00:00",-64.7795,-64.0725,389,B,-999,50,-999,-999,-999,-999,-999,-999,
PAL1213,253,"2013-01-31 10:45:00",-64.8138333,-64.04166667,396,B,-999,0,1.722,62.272,-999,-999,-999,21.8675,
PAL1213,253,"2013-01-31 10:45:00",-64.7795,-64.0725,396,B,-999,5,1.646,60.6925,-999,-999,-999,23.083,
PAL1213,253,"2013-01-31 10:45:00",-64.7795,-64.0725,396,B,-999,10,1.58,62.409,-999,-999,-999,22.202,
PAL1213,253,"2013-01-31 10:45:00",-64.7795,-64.0725,396,B,-999,20,1.68,62.747,-999,-999,-999,23.210500000000003,
PAL1213,253,"2013-01-31 10:45:00",-64.7795,-64.0725,396,B,-999,30,1.664,64.805,-999,-999,-999,23.8585,
PAL1213,253,"2013-01-31 10:45:00",-64.7795,-64.0725,396,B,-999,40,1.886,64.689,-999,-999,-999,25.799,
PAL1213,253,"2013-01-31 10:45:00",-64.7795,-64.0725,396,B,-999,50,2.277,65.492,-999,-999,-999,32.175,
PAL1213,264,"2013-02-06 11:15:00",-64.8138333,-64.04166667,402,B,-999,0,1.569,60.331,-999,-999,-999,21.224,
PAL1213,264,"2013-02-06 11:15:00",-64.7795,-64.0725,402,B,-999,5,0.64,60.284,-999,-999,-999,21.797,
PAL1213,264,"2013-02-06 11:15:00",-64.7795,-64.0725,402,B,-999,10,1.602,60.234,-999,-999,-999,21.888,
PAL1213,264,"2013-02-06 11:15:00",-64.7795,-64.0725,402,B,-999,20,1.558,57.378,-999,-999,-999,22.129,
PAL1213,264,"2013-02-06 11:15:00",-64.7795,-64.0725,402,B,-999,30,1.759,65.434,-999,-999,-999,23.436,
PAL1213,264,"2013-02-06 11:15:00",-64.7795,-64.0725,402,B,-999,40,1.587,69.28399999999999,-999,-999,-999,25.026,
PAL1213,264,"2013-02-06 11:15:00",-64.7795,-64.0725,402,B,-999,50,1.924,64.188,-999,-999,-999,26.312,
PAL1213,274,"2013-02-08 10:10:00",-64.8138333,-64.04166667,404,B,-999,0,1.497,57.746,-999,-999,-999,20.355,
PAL1213,274,"2013-02-08 10:10:00",-64.7795,-64.0725,404,B,-999,5,1.583,59.407,-999,-999,-999,21.475,
PAL1213,274,"2013-02-08 10:10:00",-64.7795,-64.0725,404,B,-999,10,1.502,58.792,-999,-999,-999,20.937,
PAL1213,274,"2013-02-08 10:10:00",-64.7795,-64.0725,404,B,-999,20,1.614,61.316,-999,-999,-999,22.326,
PAL1213,274,"2013-02-08 10:10:00",-64.7795,-64.0725,404,B,-999,30,1.767,61.104,-999,-999,-999,23.708,
PAL1213,274,"2013-02-08 10:10:00",-64.7795,-64.0725,404,B,-999,40,1.876,63.2565,-999,-999,-999,25.926,
PAL1213,274,"2013-02-08 10:10:00",-64.7795,-64.0725,404,B,-999,50,1.933,63.409,-999,-999,-999,26.352,
PAL1213,281,"2013-02-12 10:15:00",-64.8138333,-64.04166667,408,B,-999,0,1.407,56.7315,-999,-999,-999,20.638,
PAL1213,281,"2013-02-12 10:15:00",-64.7795,-64.0725,408,B,-999,5,1.462,56.437,-999,-999,-999,20.244,
PAL1213,281,"2013-02-12 10:15:00",-64.7795,-64.0725,408,B,-999,10,1.497,60.969,-999,-999,-999,20.72,
PAL1213,281,"2013-02-12 10:15:00",-64.7795,-64.0725,408,B,-999,20,1.752,63.154,-999,-999,-999,23.347,
PAL1213,281,"2013-02-12 10:15:00",-64.7795,-64.0725,408,B,-999,30,1.736,59.531,-999,-999,-999,24.728,
PAL1213,281,"2013-02-12 10:15:00",-64.7795,-64.0725,408,B,-999,40,1.743,64.737,-999,-999,-999,25.945,
PAL1213,281,"2013-02-12 10:15:00",-64.7795,-64.0725,408,B,-999,50,1.965,71.176,-999,-999,-999,27.73,
PAL1213,291,"2013-02-15 10:05:00",-64.8138333,-64.04166667,411,B,-999,0,1.58,59.729,-999,-999,-999,21.664,
PAL1213,291,"2013-02-15 10:05:00",-64.7795,-64.0725,411,B,-999,5,1.548,59.506,-999,-999,-999,21.643,
